 item_code | total_spent 
 TU5OPGZ   |    77289.11
 W2I16NV   |    77245.96
 ZDMZWXM   |    77225.58
 F6JIMLX   |    77124.15
 01AIJK1   |    77013.70
 O0ZZTNE   |    76953.84
 9RL2KQ4   |    76862.70
 210G9YI   |    76757.72
 C76437R   |    76703.38
 TYGALSI   |    76533.66
 0OTJ9M4   |    76100.16
 2Q5X5VE   |    76080.67
 L8L4G4H   |    76070.19
 DC3GH0B   |    76019.40
 RX1SGHX   |    75929.49
 671T8X5   |    75700.80
 810DW4O   |    75645.41
 OOM0SZ3   |    75555.60
 CSQURK5   |    75457.56
 KV7ZKRO   |    75446.42
 NMOQFEP   |    75405.33
 2WW5NR4   |    75354.72
 TH5JAXJ   |    75301.56
 DP8W8DH   |    75300.48
 MWP7M4Z   |    75240.45
 IC7Q961   |    75233.84
 232Z84S   |    75216.92
 IJLG8CI   |    75159.72
 SCN7LWL   |    75051.95
 BAFMI6J   |    74830.80
 R8QYXVD   |    74829.60
 HSWBY5G   |    74759.20
 JCQI6PJ   |    74709.69
 PMQICCZ   |    74666.08
 89JKIGM   |    74611.46
 DB3U0T3   |    74545.08
 JK6KLID   |    74528.28
 BB0ZPTL   |    74462.21
 0Z9GF0O   |    74460.00
 73GLU94   |    74248.00
 EN0BG0X   |    74209.38
 B8FTJQK   |    74208.68
 V2CBEIK   |    74014.50
 TXTPUHW   |    73958.34
 TFBCIRE   |    73947.70
 TTJ40V4   |    73935.54
 VFR3LWT   |    73731.84
 0L1RLJC   |    73719.24
 0EUSNI8   |    73446.15
 N76Q5A3   |    73248.20
 FP2AN5V   |    73235.88
 TTCBVHB   |    73190.78
 CG6FUHD   |    73092.70
 0MWO89J   |    73088.02
 WAZZMYG   |    73042.88
 HALG598   |    73013.82
 3EIHX4I   |    72939.04
 X42IWRR   |    72931.91
 2FS65C0   |    72917.90
 L7P645Y   |    72878.40
 DZKW3HV   |    72751.95
 P94TF1X   |    72682.07
 SE888WN   |    72382.38
 QJP4F57   |    72349.41
 0YGREBY   |    72339.34
 15YQFX8   |    72166.64
 YHONNUV   |    72118.66
 RS6TZSP   |    72063.16
 Q7FLI6E   |    72036.00
 8XMA37F   |    72005.65
 CX9UPD1   |    71939.88
 MOMWKU3   |    71923.51
 V3PSKR7   |    71884.15
 L0YZ8AM   |    71868.00
 1BDM8DC   |    71806.25
 7IHU3LY   |    71793.02
 ZLF78WE   |    71728.52
 ZQF1P47   |    71570.08
 FEJ1WPI   |    71558.06
 QXWORPO   |    71555.28
 L89BJZD   |    71544.51
 V2YLM1K   |    71378.00
 Q3BSF02   |    71360.12
 RSF2RML   |    71345.21
 DXTKLTH   |    71318.40
 Z5ZWBTX   |    71301.06
 BJ74S77   |    71272.11
 WEI1EXT   |    71137.25
 3FL6KIR   |    70994.88
 45GQREI   |    70983.24
 9U1E2ZN   |    70905.06
 960TWJG   |    70875.72
 FQZNUPQ   |    70872.96
 YLH7KWJ   |    70836.92
 HNL8QKY   |    70829.00
 OLT8WPQ   |    70789.98
 2IDYLXT   |    70744.05
 TQG2OFA   |    70731.18
 GQTFIJ3   |    70603.92
 6AQTVOO   |    70602.70
 AW7K4S5   |    70593.21
 W46RZ8F   |    70555.04
 9L7EVEE   |    70523.48
 SB464IN   |    70346.85
 VQE4WXM   |    70251.30
 N87IC30   |    70234.14
 YG7E9AQ   |    70048.44
 068CT70   |    70040.88
 9SNUI6I   |    70028.90
 Y0XPAUM   |    70028.38
 UAD9CBO   |    70018.44
 AZKKJ4L   |    70000.56
 VXVDGL4   |    69894.78
 EGKY2J5   |    69805.08
 VJGSU83   |    69626.88
 BPREH07   |    69534.55
 15E68XS   |    69512.58
 1YAPITG   |    69471.00
 NL8SGGF   |    69419.06
 2DNV4H7   |    69303.60
 WDVM5V5   |    69253.04
 0EITK20   |    69203.74
 PGU0W4K   |    69179.95
 4CPXHH6   |    69162.66
 J1YQSM7   |    69111.32
 IV4QMKK   |    69082.80
 TJWX4NY   |    69017.13
 BOAR7YP   |    68965.50
 LYV75O2   |    68900.80
 JOQ7R69   |    68889.10
 CPX1N36   |    68858.54
 9JYH7YL   |    68838.40
 BQL4A7O   |    68676.24
 GCVXOYK   |    68639.08
 BPC4ZUF   |    68632.74
 QV6GHJT   |    68601.45
 SLKMP4C   |    68567.16
 ZHEDHWU   |    68558.91
 JYUYGUO   |    68554.64
 B7I9EUO   |    68534.28
 L576GN0   |    68448.64
 87TNYNL   |    68408.68
 LBRRRY9   |    68408.56
 A8PO6H5   |    68350.00
 0A8AJDZ   |    68284.02
 DUUVRPB   |    68101.66
 VSBIK4M   |    68096.56
 VFXK0ZW   |    68018.92
 2GO6WWS   |    67950.75
 VRMI5V6   |    67907.78
 51CSTKI   |    67899.52
 F5J2730   |    67869.84
 QB0WLYL   |    67756.50
 WJ9OMPB   |    67545.60
 J8MX6KU   |    67538.40
 RLZ96L1   |    67424.98
 THJFIMT   |    67325.28
 OS9KJND   |    67210.22
 HU8B52Z   |    67210.00
 DVUO7BS   |    67009.28
 2BHRBW2   |    66973.00
 3MX7ADJ   |    66961.44
 8DIHJKY   |    66937.08
 F5X0Y0O   |    66899.36
 97N5VBO   |    66871.14
 PQUZVQH   |    66832.22
 RYHL2GZ   |    66679.44
 90BN6LB   |    66673.32
 W4TI34E   |    66622.28
 5NKH610   |    66598.35
 XEAXKHW   |    66597.90
 SQ3LAF5   |    66473.33
 VOY0X88   |    66463.84
 3HZ8TMY   |    66449.45
 MHWQ3IX   |    66347.26
 6UMIEUK   |    66228.60
 OORQS42   |    66223.08
 HXMD16C   |    66049.96
 U30OFWW   |    65948.61
 D7CJA8I   |    65912.48
 QC4NF8M   |    65902.54
 U0DCD6G   |    65902.20
 Y807SHV   |    65884.50
 07TADWJ   |    65769.92
 ZMS43R1   |    65703.96
 W9YL9WO   |    65664.00
 93DRHWY   |    65537.10
 6KXZHTI   |    65420.24
 3DPIWH0   |    65415.35
 L4UPTQV   |    65382.00
 RE4UE0F   |    65376.61
 G942P6O   |    65238.57
 FPOJCZB   |    65197.93
 0JUC7P4   |    65192.58
 V7G31PF   |    65149.44
 E4X7LBC   |    65134.80
 AC5RG9Z   |    65053.10
 IV8XR1M   |    64996.72
 1NGM2PK   |    64954.70
 VU4LR5L   |    64943.46
 8W0KX9G   |    64874.46
 Y26QNRC   |    64738.08
 2MX4N7H   |    64689.30
 P55VKDC   |    64622.80
 XP6R24S   |    64536.00
 TRSVACB   |    64524.42
 MKWABB4   |    64479.44
 L9NIVWO   |    64421.16
 4LXJ9MW   |    64376.76
 H5T42AB   |    64355.84
 COY110G   |    64340.64
 WHDY0WP   |    64323.36
 4CEQN13   |    64238.40
 S6VGIQD   |    64199.72
 739JX3Q   |    64056.62
 FUJSZAM   |    64040.31
 J0GQUBA   |    63886.08
 E9YSW6Q   |    63780.71
 2C5JKHM   |    63761.88
 4M2E3JE   |    63750.19
 KVBTUB8   |    63742.14
 0DAWD7U   |    63712.36
 50Z1W4P   |    63691.08
 GCMMV3S   |    63670.95
 XEYOER1   |    63661.29
 T1A32SA   |    63634.41
 KX9TNXH   |    63612.52
 YS3EDYD   |    63606.25
 QM54ZOR   |    63584.48
 VOCEVJC   |    63548.92
 F290MKY   |    63545.04
 NSH7HD4   |    63502.27
 30BFNIL   |    63448.32
 NWMJXMM   |    63373.50
 TTQCNCJ   |    63365.38
 3PPUH4M   |    63346.00
 O0LH4RY   |    63207.00
 7A7CTJ0   |    63139.14
 CI0LPFA   |    63039.60
 FS3J1KL   |    62999.37
 J70MT06   |    62967.52
 6K70DVH   |    62855.60
 VLR2LAF   |    62826.96
 G0P12UI   |    62818.88
 QZUSTPQ   |    62726.43
 VCP369B   |    62526.30
 F99V74J   |    62521.20
 Q74GKWE   |    62494.74
 U4F2LIX   |    62451.20
 YLFMXVL   |    62395.55
 3FKYGWD   |    62369.52
 24K93Y4   |    62226.60
 R4GRHL9   |    62110.24
 1XD4CRI   |    62091.75
 LXZBNUU   |    62085.24
 1J038AU   |    62074.16
 034PPAZ   |    61964.76
 1KAPM72   |    61877.40
 9NN5PID   |    61848.72
 8X26U4F   |    61824.84
 ROOBO9X   |    61746.00
 0XXNZ2X   |    61599.24
 T9X0GZ0   |    61428.73
 V4KP6WV   |    61415.51
 E02YE8B   |    61386.26
 RH20XDV   |    61336.84
 0P3X5TP   |    61304.04
 BTWC8KA   |    61297.46
 Z1MUVOB   |    61233.99
 I3BBMAK   |    61229.05
 EQHOU1K   |    61049.83
 YEGVJHM   |    60786.60
 FX4INJV   |    60776.80
 SGKJ2R3   |    60737.68
 Q34T0X4   |    60622.68
 RMS8ZJD   |    60592.25
 UGQJB9P   |    60520.68
 ENLQ6RX   |    60489.40
 ZW9NUQ8   |    60477.12
 E8UA7GD   |    60379.74
 Y27ZN9G   |    60153.42
 PGOD1IJ   |    60077.86
 KOZ2ESL   |    60032.00
 N6PE8HY   |    60014.81
 G174PY3   |    59965.00
 QCATBGV   |    59915.25
 SDBWAJ7   |    59767.84
 JE9EWP8   |    59589.32
 4BWPPFX   |    59582.88
 XUCPCP7   |    59549.76
 CYSDKLO   |    59483.59
 K81S4FX   |    59288.40
 BJFHLKY   |    59148.70
 R6S5BT9   |    59148.18
 2AZ0HSB   |    59141.34
 QAG4BUV   |    59083.31
 2LHIDZS   |    59057.88
 E91JRJI   |    59042.88
 BKJXNKT   |    58999.77
 WO9Z253   |    58968.14
 3RGVOZX   |    58956.66
 HKTKWLI   |    58949.10
 AQ5M2VO   |    58947.98
 GNH30ZL   |    58907.76
 D5S7CDH   |    58892.08
 P9UNIVB   |    58829.96
 MP8RN7O   |    58816.83
 8BRPJXC   |    58799.64
 SPE9MHA   |    58674.96
 7494FEQ   |    58667.76
 78PJD7R   |    58580.50
 YCVO0JT   |    58525.74
 W8JZ4XL   |    58419.00
 GQMWWF3   |    58395.68
 Y8A05A1   |    58362.87
 Z15FU77   |    58176.92
 XI6N3SN   |    58118.75
 H1OLCA3   |    58090.50
 QQS1K92   |    58077.09
 B2YKF15   |    58071.50
 TR65S18   |    57973.47
 KLMSC8W   |    57927.96
 BJ057FT   |    57694.89
 RAW4OF7   |    57678.30
 VWFG4PW   |    57669.10
 HIKAJ7D   |    57533.76
 JFAQRYU   |    57503.16
 RRAVLNE   |    57451.68
 C6L1DLB   |    57429.83
 8BGD1TM   |    57400.51
 9GXZ3I1   |    57376.08
 TNTJNBH   |    57259.44
 BSWCMQX   |    57203.58
 9PTD0II   |    57080.73
 85ARTVC   |    57071.63
 P4O34NV   |    57067.20
 W8Q2MVT   |    57065.60
 ALX672F   |    57045.66
 CAOX5CW   |    57042.51
 QLZLEXR   |    56925.44
 FBZAIZF   |    56850.66
 9TWDNSO   |    56737.32
 BQIVW95   |    56699.06
 L94S0WO   |    56625.03
 6MX4EC3   |    56623.77
 UACRWJD   |    56596.93
 N55XIWR   |    56549.43
 XIP319G   |    56457.80
 4VG69ZD   |    56450.88
 YZ9Q04C   |    56450.02
 GFO0AFA   |    56375.52
 SJ9V2Z9   |    56294.80
 ABZRYE2   |    56178.20
 7NXZVG8   |    56169.52
 4HQ6B14   |    56106.90
 BSIBKC1   |    56091.26
 G4929XQ   |    56050.04
 WJWCRB6   |    56037.61
 9GFUM9I   |    55989.12
 B6F87OK   |    55854.90
 55U20FP   |    55835.36
 2UP40WG   |    55776.00
 YY3W80W   |    55738.64
 41RCOYB   |    55685.88
 AB3U1AA   |    55641.06
 AOXVQPE   |    55632.03
 BLW6MME   |    55614.74
 PT5WKVK   |    55472.64
 6D5AWJS   |    55456.64
 RWAWKB0   |    55349.73
 Q7UMU0Q   |    55226.32
 0H5SIIQ   |    55151.52
 ZJ44ENN   |    55148.98
 18OJV0J   |    55043.04
 ZNWDBKG   |    55041.21
 RKZ4VAU   |    54977.28
 WXYVCH5   |    54967.02
 MMZJH4D   |    54860.29
 XTV6H4I   |    54830.30
 QB6ZB1J   |    54792.32
 O2LQX9G   |    54789.98
 EB52LEO   |    54777.06
 0N0E2SU   |    54773.40
 3ABLSDJ   |    54642.45
 878TAGO   |    54594.19
 B0ZRG2V   |    54521.04
 H7DCAPW   |    54485.97
 HS9P3K7   |    54479.64
 GWRPR6U   |    54424.44
 TK3RW5I   |    54274.08
 EZT9DTC   |    54231.32
 I4BR6WO   |    54224.64
 YL72JYB   |    54212.02
 KHUY7JX   |    54190.87
 MJ49HKK   |    54158.58
 2YV2UQV   |    53808.00
 R8BKW9X   |    53665.28
 LRMQA6T   |    53636.58
 OOUHI5I   |    53590.68
 MDDN8DG   |    53575.56
 4YEGQK6   |    53513.50
 3RCZZDC   |    53496.68
 GIPANY0   |    53313.14
 2Y52X5D   |    53258.11
 MQOFBZP   |    53141.55
 PWHVQEN   |    53038.23
 914IHLI   |    53015.76
 SS01OPB   |    52933.75
 ZXZB72Y   |    52870.88
 H9DMBN0   |    52788.96
 YJF9UY8   |    52699.92
 2E0ZKRT   |    52678.92
 68XLN5L   |    52672.35
 DPH9Q7V   |    52534.08
 OQQAFJ9   |    52501.50
 QWPK0F3   |    52458.00
 BHG3Q5F   |    52381.56
 LAOR7AI   |    52362.72
 R6YLX2C   |    52356.90
 HAPLCIC   |    52352.64
 2LBCLL9   |    52182.66
 IV6QFSL   |    52149.30
 9MFGUTX   |    52148.37
 AGVUDXZ   |    51981.67
 JVZ01J8   |    51901.56
 G9K9DNY   |    51743.16
 HQ7ZZR3   |    51634.80
 RA232XJ   |    51578.00
 9MPBR0Z   |    51440.92
 SP9KNSO   |    51431.55
 MJNU825   |    51328.82
 B41MSL9   |    51191.28
 HVGDLVY   |    51160.35
 T4L9WIQ   |    51151.10
 EN731B7   |    51091.77
 AS3HXOB   |    51072.19
 EZN6PP5   |    50838.84
 1OG91CJ   |    50753.20
 1C01WHT   |    50712.20
 J73UWX1   |    50646.33
 34QNH4R   |    50643.36
 6TC4UH8   |    50603.26
 XYIVOPA   |    50556.08
 VHBD6X7   |    50454.55
 KZOR7YC   |    50448.00
 U4PLKO7   |    50438.08
 HVWQYG9   |    50393.70
 FY7J74G   |    50295.22
 HTWKUE9   |    50261.64
 HKQAKRC   |    50231.34
 BDP1GH7   |    50217.80
 HXB7ZPC   |    50178.72
 O3XPCAS   |    50147.09
 GFB640M   |    50139.29
 PRY6TRJ   |    50086.24
 1Z2TK7M   |    50046.50
 LV8S5MO   |    49968.38
 HKWBOJX   |    49953.92
 L4RXX2F   |    49929.00
 YLZ3YXM   |    49846.50
 S755Y8O   |    49814.88
 WUARPY1   |    49780.08
 IGGS386   |    49697.60
 6A3WWAJ   |    49638.75
 IZPR25F   |    49627.20
 LZUNEO1   |    49421.40
 UOMY7F1   |    49404.60
 IDU5HXJ   |    49397.76
 8CDNL8S   |    49388.31
 FW3XJ5Z   |    49367.32
 S5B2PYN   |    49323.60
 8DJ39H6   |    49298.37
 QJYM8AC   |    49281.18
 BAC2C41   |    48986.50
 RYGOH9Y   |    48980.36
 3GECGZL   |    48936.36
 LEL1X23   |    48803.45
 4ITDGZ2   |    48708.54
 OY0DYHH   |    48674.64
 Y8PZ4O9   |    48649.40
 HYYJLWH   |    48639.36
 3P63KRH   |    48584.25
 WM2YXFN   |    48519.65
 OHUUMCQ   |    48447.35
 XXE2XOM   |    48383.58
 3PXFX0K   |    48325.40
 QCJT3DN   |    48208.78
 C2Q097M   |    48120.96
 HZCMJTD   |    48099.27
 UG4DXZH   |    48028.95
 TS8K839   |    47698.56
 IGHTQKV   |    47688.00
 V6XRHTP   |    47687.31
 F71BXGH   |    47614.19
 NBCKZVJ   |    47613.09
 LHLU76X   |    47583.28
 W1WG5T2   |    47432.80
 GJCBF2J   |    47158.49
 AS4WSU3   |    47118.40
 MWKRYI7   |    47117.73
 381DG8B   |    47115.24
 V0XA2P5   |    47097.52
 95WA842   |    47032.05
 LJ85D64   |    47000.58
 CHTE859   |    46997.82
 2HXTCXO   |    46997.41
 RV3TMXD   |    46695.87
 TD7S6BA   |    46688.70
 S9W6X3B   |    46686.67
 6I9NYF4   |    46560.80
 EZC01ST   |    46547.40
 AITFCDN   |    46495.77
 PBF02WW   |    46403.37
 MSW0VM8   |    46286.92
 P0O2BKW   |    46125.37
 OZD295S   |    46092.93
 6U7D32B   |    46019.85
 V7SFQSC   |    45976.20
 UQSIAPT   |    45891.75
 GDFSHKX   |    45875.34
 6XOQUZR   |    45864.48
 FBYLWYD   |    45809.70
 S7LP70G   |    45807.48
 3QXW24D   |    45780.46
 7BNTQL1   |    45753.75
 E6VUJ6H   |    45746.79
 SV77DUM   |    45733.08
 OVPY4WP   |    45719.52
 607PMJS   |    45683.75
 DEBD37I   |    45668.16
 ILIGBEB   |    45633.00
 KNEEJYJ   |    45562.95
 HXKVUQY   |    45213.50
 MSUXE6T   |    45112.95
 FLMHIS0   |    45038.24
 L6MD0R6   |    44965.44
 I419QKO   |    44942.17
 AXM0AWG   |    44926.50
 VUOXU5Z   |    44782.65
 6HQSM4U   |    44760.24
 O33TK15   |    44603.22
 PWSXIXO   |    44583.83
 QGDJ7RW   |    44575.68
 FVVV4QB   |    44567.92
 O4ROVNB   |    44536.90
 Z5S41K0   |    44517.06
 VOG0NU2   |    44309.72
 A18X4CM   |    44232.44
 5RNA51W   |    44182.81
 WGR11H6   |    43954.56
 C71NT6M   |    43825.32
 A9P4IXR   |    43780.04
 T8UU5BG   |    43686.72
 FV30W60   |    43533.74
 H2AJI0K   |    43496.80
 B956NW9   |    43394.08
 Y8IJ4HB   |    43364.28
 KYT0WH9   |    43310.50
 AYABHA6   |    43298.42
 VTC7TE0   |    43291.52
 Z2XJM6Y   |    43285.23
 SQ3I0IT   |    43171.44
 2N9M2DL   |    43143.96
 SFZK8MY   |    43130.25
 XZ6GOA1   |    43050.64
 M67E8DP   |    43035.84
 X9GHUNO   |    42945.04
 AFVILZ9   |    42895.16
 VWOFJNJ   |    42887.70
 7FXUHPK   |    42828.50
 0STKOCZ   |    42720.08
 SX5VPNZ   |    42713.70
 YV8HJLO   |    42685.77
 W8AFW2H   |    42635.22
 H0NXGXO   |    42617.34
 ZLHZVJ5   |    42557.84
 HNSTVMV   |    42514.28
 7MZOTUP   |    42504.64
 Y2WDRE9   |    42435.00
 PRWLP1S   |    42389.02
 EXH9U45   |    42319.97
 H04P5CU   |    42300.45
 LWO28I1   |    42274.98
 EB5C4Q8   |    42236.05
 QAJGOZN   |    42170.20
 H1XEDMH   |    42143.04
 IQJFFY9   |    42121.56
 OYSXATO   |    42052.50
 0KPE4C6   |    42033.60
 F96JTR3   |    41960.10
 DZT6H4H   |    41877.76
 BC4JNHH   |    41767.92
 8KRT3RS   |    41754.24
 CAABSD8   |    41569.08
 7ONFKCV   |    41524.00
 EA5OG8K   |    41339.90
 3D15N8G   |    41319.76
 J3INSRZ   |    41289.78
 2ASE9DO   |    41247.20
 QISWEVM   |    41224.02
 GM1V18K   |    41086.43
 B4WA30N   |    41021.25
 ASIM4I5   |    41007.69
 FL0QV9P   |    40977.42
 TTFP7QN   |    40948.04
 RNMNRGZ   |    40936.85
 LSLHF9G   |    40922.09
 JCT01LA   |    40859.52
 TLBCEZ3   |    40796.42
 EBVIBGP   |    40782.70
 BGTTH9Z   |    40685.65
 UO2CH5A   |    40673.36
 MPXQZS3   |    40617.00
 U5JVIE8   |    40616.40
 WU131XE   |    40602.24
 T40VC7B   |    40599.00
 0WKGJAR   |    40560.96
 UXBCKJ6   |    40559.40
 9O5NPNO   |    40542.81
 89X28YV   |    40493.86
 NW4Z3PQ   |    40480.39
 HSSYLMN   |    40475.46
 7SJBC91   |    40170.24
 W1I9GE2   |    40132.60
 4UINSPR   |    40128.00
 AZJXR9J   |    40033.18
 EGH60O5   |    40010.72
 QMRNZCV   |    39974.16
 Q718UK1   |    39965.20
 ZZUUM23   |    39941.79
 ETLKWQ1   |    39844.96
 ES9EGVT   |    39844.09
 LHMN4EK   |    39843.09
 3B2CIIL   |    39826.85
 JIWSSIC   |    39818.09
 ILD71IT   |    39762.96
 0RFTEIH   |    39762.06
 J02CQ1I   |    39697.52
 SOUYTQM   |    39633.44
 W4ZQC4O   |    39571.68
 B7RWQ5Y   |    39535.54
 4NGNKOJ   |    39494.91
 V2IX7RD   |    39483.29
 IDTGX0A   |    39472.40
 WBPX6D2   |    39405.36
 HBH6YTQ   |    39402.24
 GVSQ8T3   |    39305.16
 HUKUM4N   |    39164.45
 BINSCEV   |    39137.85
 Z7O4F18   |    39082.32
 P5N1DMU   |    39079.06
 50PZZ0L   |    39043.84
 P4JREHJ   |    39037.50
 J0U0T7Z   |    38976.24
 YNXUB6Q   |    38927.20
 QSZMG24   |    38853.00
 WOVBNHZ   |    38846.25
 WORPA9I   |    38836.20
 5M9Y1G7   |    38754.33
 AAIXGDG   |    38560.14
 4MLSOMG   |    38536.08
 KWDYNPO   |    38496.18
 1TD84BU   |    38488.06
 CGDM0C3   |    38364.21
 S8WZZAS   |    38349.79
 VHPHNF4   |    38292.52
 JOQYFJT   |    38291.50
 FMBDFAB   |    38054.61
 1N92R3R   |    38024.50
 0BZF2JR   |    37962.36
 21KGAC8   |    37950.15
 HW8EHZW   |    37894.40
 U0NGSVY   |    37844.96
 06Q15MI   |    37730.50
 XE9HDOS   |    37676.16
 KISTLOP   |    37617.87
 7FZZIK6   |    37540.98
 JV0QA94   |    37506.82
 AJUBBGE   |    37406.16
 BSBJOF7   |    37375.92
 B0HJMEG   |    37293.75
 LK7A51T   |    37273.37
 GCO3LLR   |    37240.98
 L7UIUNH   |    37232.54
 J20Q5IB   |    37206.00
 YPL0ON4   |    37162.80
 SQYVSBF   |    37133.98
 BJQKMNM   |    37128.70
 VXAPA9M   |    37077.81
 MCTA8WK   |    37041.45
 POXQMJL   |    37011.48
 NRSHY1Y   |    36926.37
 7TRDN63   |    36872.01
 0BPX9GQ   |    36868.51
 MUQ2QUH   |    36741.60
 TC9DJ6U   |    36640.35
 U2KSC81   |    36637.44
 9WC5MHA   |    36526.50
 N4NX9WB   |    36519.70
 BAEJWFO   |    36461.97
 ACE7822   |    36408.57
 40BDR81   |    36264.00
 LELW07G   |    36248.10
 17K2AA8   |    36197.40
 SQTZ4YX   |    36170.82
 MC760N2   |    36153.96
 YBEYH5X   |    36118.28
 MBXMT97   |    36055.81
 0L0Z1XJ   |    36050.47
 38012FQ   |    35985.60
 AHYX87Q   |    35968.32
 LMY0J8W   |    35905.05
 8JU7O8O   |    35881.02
 0K291EJ   |    35874.92
 QHNGDQH   |    35755.68
 Q89IKSJ   |    35730.00
 GMPHNX2   |    35726.46
 1IIRBNB   |    35568.99
 59ILLE9   |    35516.88
 QYEU4CM   |    35500.60
 16VMUHI   |    35499.10
 A5O9L8U   |    35411.72
 VNJ2A8V   |    35334.60
 VFBZN86   |    35216.42
 BQM7DCP   |    35202.88
 PAM27O0   |    35161.20
 CG397NA   |    35136.00
 M8QVQ5R   |    35112.96
 34A3HX5   |    35103.36
 HWP01PM   |    35093.10
 ZT4LR49   |    35010.16
 3BXQ1WT   |    34947.99
 MIEFHLK   |    34848.72
 ANAEMT8   |    34817.16
 KTXOV2K   |    34798.84
 XE0NBGF   |    34789.82
 WF6WEAD   |    34761.64
 2MDXFN7   |    34691.50
 38H26ON   |    34681.83
 0DJ9LHD   |    34655.42
 CTIXAFN   |    34522.29
 C23FWKJ   |    34392.96
 CSEQ1AP   |    34367.40
 X5MBN57   |    34353.11
 3ZX0AXI   |    34294.65
 AKS3LLK   |    34272.00
 VXQNWRH   |    34137.36
 XKR9DL2   |    34130.80
 IDC99SZ   |    34125.12
 MHVQOBW   |    34122.37
 IMOEZF6   |    34100.04
 YDXAEBQ   |    34084.03
 RPZ872L   |    34013.95
 ATY50JO   |    33966.30
 GXBYZ1A   |    33947.20
 O564K28   |    33903.72
 BK0807F   |    33838.85
 H0DO8Y0   |    33798.43
 39F5IF7   |    33793.86
 NI7NV01   |    33757.92
 J7WG0U2   |    33743.64
 RF8QZ39   |    33709.64
 JOTRP8B   |    33566.16
 Q5Q0SLD   |    33562.88
 7J8457A   |    33529.45
 OG3HWXY   |    33471.72
 AAXU061   |    33434.72
 RULEEYC   |    33320.66
 014OEPM   |    33304.68
 MF36WAH   |    33303.26
 9M1F3IW   |    33275.84
 FKW1I0M   |    33246.40
 APS7JXN   |    33197.56
 BQK76P5   |    33136.74
 MABG6SY   |    33115.82
 RAXVLXV   |    32911.95
 WL3ZC8K   |    32890.65
 B4KP49W   |    32858.00
 MD1VODX   |    32802.00
 BWN6RYG   |    32714.82
 KPFRAQN   |    32668.53
 C0RL9F8   |    32452.80
 IJOBJ62   |    32389.06
 SI44ZGN   |    32296.44
 76W0ESU   |    32272.24
 E1MMUSE   |    32189.04
 LPMOF10   |    32130.81
 UYVVPYD   |    32076.56
 M0MU51J   |    32058.99
 CT8MFLH   |    32055.24
 H579TQ9   |    32007.96
 OTB8BPD   |    31948.49
 RYEWKH6   |    31945.55
 IPPNGOV   |    31922.72
 FSHFVPF   |    31863.00
 6KS0QXN   |    31846.64
 I0J070Y   |    31813.98
 IC1WMY5   |    31645.36
 05EOU4R   |    31637.28
 A69HM2O   |    31558.23
 IXOVNOG   |    31539.84
 1IX4O1O   |    31534.74
 AP7TEKT   |    31511.34
 A260E3L   |    31490.17
 QERY8R1   |    31489.80
 CIFE05X   |    31379.25
 FCVYXEX   |    31347.00
 8DGLPB6   |    31204.46
 GCY1RU6   |    31158.40
 4ZV991O   |    31147.06
 OBX9UGS   |    31107.75
 TQGVEOP   |    31041.03
 C7B3H8X   |    30789.00
 6Q1AUL9   |    30751.65
 D8X7HHA   |    30677.40
 EY1EZRJ   |    30422.16
 T8L6S93   |    30321.90
 JLC8ALN   |    30316.44
 0UUJFTW   |    30279.50
 385HF9V   |    30256.74
 Q5OGBKT   |    30159.25
 DVY8VK9   |    30144.96
 OG1E348   |    30084.57
 TIBEQ3G   |    29989.56
 0A0RXQ6   |    29985.86
 XFUB2CG   |    29975.40
 Z3B8ALY   |    29964.08
 ME4SXP6   |    29933.55
 D6R6XFX   |    29804.32
 ITD7X9L   |    29749.00
 CI861OI   |    29737.50
 MKOK2ZH   |    29712.96
 VNTFM74   |    29586.42
 XU9G8YK   |    29529.24
 X1BNGMD   |    29477.64
 M42IOIO   |    29409.16
 DTG0T45   |    29396.25
 H5T26HK   |    29344.98
 WXM6FNJ   |    29332.82
 DSXBBM8   |    29276.56
 04J62H3   |    29267.62
 O7LEVQ8   |    29237.04
 A98ICZM   |    29115.91
 MD75PJL   |    29014.20
 0JSW9II   |    28967.40
 LRM2I5M   |    28880.56
 GL77NF9   |    28828.26
 2BKJURH   |    28727.06
 S3FFDYV   |    28697.26
 U0TONTY   |    28628.64
 VESNYKP   |    28605.12
 ZY7BXTQ   |    28594.44
 BZ4WNBJ   |    28579.80
 P6Q0KLT   |    28566.96
 36SBHCW   |    28559.37
 FMLAFUA   |    28252.96
 9BLBRGZ   |    28217.97
 RPQDA2T   |    28151.20
 XP2H8BI   |    28131.20
 5MMIB61   |    28128.00
 L40LW21   |    28114.80
 KT1CXI9   |    28097.68
 VBPDWM3   |    28035.00
 ENDEPYI   |    27839.83
 4F4Q4JK   |    27731.82
 5KA4TXZ   |    27709.22
 XAJNKSD   |    27698.44
 FRWWKZG   |    27696.95
 5RBR4L9   |    27525.24
 J8HTE2C   |    27418.14
 7YFHO8A   |    27337.80
 QLSA3OU   |    27216.46
 2S8TPSN   |    27113.40
 V4XFU63   |    27010.50
 1LPCWBU   |    26990.88
 L2YZZFM   |    26971.89
 OMQCFSJ   |    26943.57
 90XXEW0   |    26846.82
 NGEL2Q4   |    26800.95
 AMA83MX   |    26776.88
 VIQIIJP   |    26765.00
 4TOYE7C   |    26754.42
 3CAMLXR   |    26738.10
 FV2FDS2   |    26669.60
 DC06GDX   |    26664.30
